
---------- Begin Simulation Statistics ----------
final_tick                               355437178500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 363409                       # Simulator instruction rate (inst/s)
host_mem_usage                                7209296                       # Number of bytes of host memory used
host_op_rate                                   392034                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  2751.72                       # Real time elapsed on the host
host_tick_rate                              129169102                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000006                       # Number of instructions simulated
sim_ops                                    1078767395                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.355437                       # Number of seconds simulated
sim_ticks                                355437178500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 436579748                       # number of cc regfile reads
system.cpu.cc_regfile_writes                425000767                       # number of cc regfile writes
system.cpu.committedInsts                  1000000006                       # Number of Instructions Simulated
system.cpu.committedOps                    1078767395                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.710874                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.710874                       # CPI: Total CPI of All Threads
system.cpu.dcache.MSHRs.leapFrogMisses            969                       # number of false blocks from MSHR
system.cpu.icache.MSHRs.leapFrogMisses            241                       # number of false blocks from MSHR
system.cpu.idleCycles                        14884703                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              3662773                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                261077720                       # Number of branches executed
system.cpu.iew.exec_nop                       1175044                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.574404                       # Inst execution rate
system.cpu.iew.exec_refs                    333912804                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   93217572                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                33540742                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             260281546                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts            1140211                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            895130                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             95418808                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1213646325                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             240695232                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           3191945                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1119203809                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 857105                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                174866                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                3233701                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               1254077                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           8225                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      2068767                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1594006                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1251544738                       # num instructions consuming a value
system.cpu.iew.wb_count                    1111865164                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.491602                       # average fanout of values written-back
system.cpu.iew.wb_producers                 615261354                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.564081                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1112642549                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1468624746                       # number of integer regfile reads
system.cpu.int_regfile_writes               787499206                       # number of integer regfile writes
system.cpu.ipc                               1.406718                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.406718                       # IPC: Total IPC of All Threads
system.cpu.itb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.itb.walker.walks                         0                       # Table walker walks requested
system.cpu.itb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.lsq0.forwLoads                     5515248                       # Number of loads that had data forwarded from stores
system.cpu.lsq0.squashedLoads                32562941                       # Number of loads squashed
system.cpu.lsq0.ignoredResponses                 9630                       # Number of memory responses ignored because the instruction is squashed
system.cpu.lsq0.memOrderViolation                8225                       # Number of memory ordering violations
system.cpu.lsq0.squashedStores                4266942                       # Number of stores squashed
system.cpu.lsq0.rescheduledLoads              3064864                       # Number of loads that were rescheduled
system.cpu.lsq0.blockedByCache                  42691                       # Number of times an access to memory failed due to the cache being blocked
system.cpu.power_state.pwrStateResidencyTicks::ON 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.rename.squashCycles                3233701                       # Number of cycles rename is squashing
system.cpu.rename.idleCycles                207673149                       # Number of cycles rename is idle
system.cpu.rename.blockCycles               135891060                       # Number of cycles rename is blocking
system.cpu.rename.serializeStallCycles       23388334                       # count of cycles rename stalledfor serializing inst
system.cpu.rename.runCycles                 187871139                       # Number of cycles rename is running
system.cpu.rename.unblockCycles             137932305                       # Number of cycles rename is unblocking
system.cpu.rename.renamedInsts             1229753862                       # Number of instructions processed by rename
system.cpu.rename.ROBFullEvents                177174                       # Number of times rename has blocked due to ROB full
system.cpu.rename.IQFullEvents              125005166                       # Number of times rename has blocked due to IQ full
system.cpu.rename.LQFullEvents                3287930                       # Number of times rename has blocked due to LQ full
system.cpu.rename.SQFullEvents                1474585                       # Number of times rename has blocked due to SQ full
system.cpu.rename.renamedOperands          1352088990                       # Number of destination operands rename has renamed
system.cpu.rename.lookups                  2178335837                       # Number of register rename lookups that rename has made
system.cpu.rename.intLookups               1624508018                       # Number of integer rename lookups
system.cpu.rename.vecLookups                 11316573                       # Number of vector rename lookups
system.cpu.rename.vecPredLookups               446461                       # Number of vector predicate rename lookups
system.cpu.rename.committedMaps            1174850539                       # Number of HB maps that are committed
system.cpu.rename.undoneMaps                177238336                       # Number of HB maps that are undone due to squashing
system.cpu.rename.serializing                 1596321                       # count of serializing insts renamed
system.cpu.rename.tempSerializing                 940                       # count of temporary serializing insts renamed
system.cpu.rename.skidInsts                 320729725                       # count of insts added to the skid buffer
system.cpu.rob.reads                       1863924015                       # The number of ROB reads
system.cpu.rob.writes                      2445283069                       # The number of ROB writes
system.cpu.thread5733.numInsts             1000000006                       # Number of Instructions committed
system.cpu.thread5733.numOps               1078767395                       # Number of Ops committed
system.cpu.thread5733.numMemRefs                    0                       # Number of Memory References
system.cpu_clk_domain.clock                       500                       # Clock period in ticks
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts
system.l2.demand_hits::.cpu.inst              4198397                       # number of demand (read+write) hits
system.l2.demand_hits::.cpu.data              2577279                       # number of demand (read+write) hits
system.l2.demand_hits::total                  6775676                       # number of demand (read+write) hits
system.l2.overall_hits::.cpu.inst             4198397                       # number of overall hits
system.l2.overall_hits::.cpu.data             2577279                       # number of overall hits
system.l2.overall_hits::total                 6775676                       # number of overall hits
system.l2.demand_misses::.cpu.inst             250285                       # number of demand (read+write) misses
system.l2.demand_misses::.cpu.data              46259                       # number of demand (read+write) misses
system.l2.demand_misses::total                 296544                       # number of demand (read+write) misses
system.l2.overall_misses::.cpu.inst            250285                       # number of overall misses
system.l2.overall_misses::.cpu.data             46259                       # number of overall misses
system.l2.overall_misses::total                296544                       # number of overall misses
system.l2.demand_miss_latency::.cpu.inst  19674366000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::.cpu.data   3884690000                       # number of demand (read+write) miss cycles
system.l2.demand_miss_latency::total      23559056000                       # number of demand (read+write) miss cycles
system.l2.overall_miss_latency::.cpu.inst  19674366000                       # number of overall miss cycles
system.l2.overall_miss_latency::.cpu.data   3884690000                       # number of overall miss cycles
system.l2.overall_miss_latency::total     23559056000                       # number of overall miss cycles
system.l2.demand_accesses::.cpu.inst          4448682                       # number of demand (read+write) accesses
system.l2.demand_accesses::.cpu.data          2623538                       # number of demand (read+write) accesses
system.l2.demand_accesses::total              7072220                       # number of demand (read+write) accesses
system.l2.overall_accesses::.cpu.inst         4448682                       # number of overall (read+write) accesses
system.l2.overall_accesses::.cpu.data         2623538                       # number of overall (read+write) accesses
system.l2.overall_accesses::total             7072220                       # number of overall (read+write) accesses
system.l2.demand_miss_rate::.cpu.inst        0.056260                       # miss rate for demand accesses
system.l2.demand_miss_rate::.cpu.data        0.017632                       # miss rate for demand accesses
system.l2.demand_miss_rate::total            0.041931                       # miss rate for demand accesses
system.l2.overall_miss_rate::.cpu.inst       0.056260                       # miss rate for overall accesses
system.l2.overall_miss_rate::.cpu.data       0.017632                       # miss rate for overall accesses
system.l2.overall_miss_rate::total           0.041931                       # miss rate for overall accesses
system.l2.demand_avg_miss_latency::.cpu.inst 78607.851050                       # average overall miss latency
system.l2.demand_avg_miss_latency::.cpu.data 83976.955836                       # average overall miss latency
system.l2.demand_avg_miss_latency::total 79445.397648                       # average overall miss latency
system.l2.overall_avg_miss_latency::.cpu.inst 78607.851050                       # average overall miss latency
system.l2.overall_avg_miss_latency::.cpu.data 83976.955836                       # average overall miss latency
system.l2.overall_avg_miss_latency::total 79445.397648                       # average overall miss latency
system.l2.blocked_cycles::no_mshrs                 61                       # number of cycles access was blocked
system.l2.blocked_cycles::no_targets                0                       # number of cycles access was blocked
system.l2.blocked::no_mshrs                         2                       # number of cycles access was blocked
system.l2.blocked::no_targets                       0                       # number of cycles access was blocked
system.l2.avg_blocked_cycles::no_mshrs      30.500000                       # average number of cycles each access was blocked
system.l2.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l2.unused_prefetches                    101897                       # number of HardPF blocks evicted w/o reference
system.l2.ghost_timestamp_misses                    0                       # number of times timestamp policy causes a block to be inaccessible
system.l2.ghost_commits                             0                       # number of cache lines moved from ghost to main
system.l2.same_leapfrogs                           12                       # number of times leapfrogging occurs with a shared MSHR request
system.l2.writebacks::.writebacks              122793                       # number of writebacks
system.l2.writebacks::total                    122793                       # number of writebacks
system.l2.demand_mshr_hits::.cpu.data             338                       # number of demand (read+write) MSHR hits
system.l2.demand_mshr_hits::total                 338                       # number of demand (read+write) MSHR hits
system.l2.overall_mshr_hits::.cpu.data            338                       # number of overall MSHR hits
system.l2.overall_mshr_hits::total                338                       # number of overall MSHR hits
system.l2.demand_mshr_misses::.cpu.inst        250285                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::.cpu.data         45921                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::total            296206                       # number of demand (read+write) MSHR misses
system.l2.overall_mshr_misses::.cpu.inst       250285                       # number of overall MSHR misses
system.l2.overall_mshr_misses::.cpu.data        45921                       # number of overall MSHR misses
system.l2.overall_mshr_misses::.l2.prefetcher       108204                       # number of overall MSHR misses
system.l2.overall_mshr_misses::total           404410                       # number of overall MSHR misses
system.l2.demand_mshr_miss_latency::.cpu.inst  17171514503                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::.cpu.data   3400956508                       # number of demand (read+write) MSHR miss cycles
system.l2.demand_mshr_miss_latency::total  20572471011                       # number of demand (read+write) MSHR miss cycles
system.l2.overall_mshr_miss_latency::.cpu.inst  17171514503                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::.cpu.data   3400956508                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::.l2.prefetcher   7265560928                       # number of overall MSHR miss cycles
system.l2.overall_mshr_miss_latency::total  27838031939                       # number of overall MSHR miss cycles
system.l2.demand_mshr_miss_rate::.cpu.inst     0.056260                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::.cpu.data     0.017503                       # mshr miss rate for demand accesses
system.l2.demand_mshr_miss_rate::total       0.041883                       # mshr miss rate for demand accesses
system.l2.overall_mshr_miss_rate::.cpu.inst     0.056260                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::.cpu.data     0.017503                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::.l2.prefetcher          inf                       # mshr miss rate for overall accesses
system.l2.overall_mshr_miss_rate::total      0.057183                       # mshr miss rate for overall accesses
system.l2.demand_avg_mshr_miss_latency::.cpu.inst 68607.845069                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::.cpu.data 74061.028897                       # average overall mshr miss latency
system.l2.demand_avg_mshr_miss_latency::total 69453.255542                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.cpu.inst 68607.845069                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.cpu.data 74061.028897                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::.l2.prefetcher 67146.879302                       # average overall mshr miss latency
system.l2.overall_avg_mshr_miss_latency::total 68836.161171                       # average overall mshr miss latency
system.l2.replacements                         131523                       # number of replacements
system.l2.WritebackDirty_hits::.writebacks       300015                       # number of WritebackDirty hits
system.l2.WritebackDirty_hits::total           300015                       # number of WritebackDirty hits
system.l2.WritebackDirty_accesses::.writebacks       300015                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackDirty_accesses::total       300015                       # number of WritebackDirty accesses(hits+misses)
system.l2.WritebackClean_hits::.writebacks      5107405                       # number of WritebackClean hits
system.l2.WritebackClean_hits::total          5107405                       # number of WritebackClean hits
system.l2.WritebackClean_accesses::.writebacks      5107405                       # number of WritebackClean accesses(hits+misses)
system.l2.WritebackClean_accesses::total      5107405                       # number of WritebackClean accesses(hits+misses)
system.l2.CleanEvict_mshr_misses::.writebacks       268803                       # number of CleanEvict MSHR misses
system.l2.CleanEvict_mshr_misses::total        268803                       # number of CleanEvict MSHR misses
system.l2.CleanEvict_mshr_miss_rate::.writebacks          inf                       # mshr miss rate for CleanEvict accesses
system.l2.CleanEvict_mshr_miss_rate::total          inf                       # mshr miss rate for CleanEvict accesses
system.l2.HardPFReq_mshr_misses::.l2.prefetcher       108204                       # number of HardPFReq MSHR misses
system.l2.HardPFReq_mshr_misses::total         108204                       # number of HardPFReq MSHR misses
system.l2.HardPFReq_mshr_miss_latency::.l2.prefetcher   7265560928                       # number of HardPFReq MSHR miss cycles
system.l2.HardPFReq_mshr_miss_latency::total   7265560928                       # number of HardPFReq MSHR miss cycles
system.l2.HardPFReq_mshr_miss_rate::.l2.prefetcher          inf                       # mshr miss rate for HardPFReq accesses
system.l2.HardPFReq_mshr_miss_rate::total          inf                       # mshr miss rate for HardPFReq accesses
system.l2.HardPFReq_avg_mshr_miss_latency::.l2.prefetcher 67146.879302                       # average HardPFReq mshr miss latency
system.l2.HardPFReq_avg_mshr_miss_latency::total 67146.879302                       # average HardPFReq mshr miss latency
system.l2.UpgradeReq_hits::.cpu.data            57862                       # number of UpgradeReq hits
system.l2.UpgradeReq_hits::total                57862                       # number of UpgradeReq hits
system.l2.UpgradeReq_misses::.cpu.data            987                       # number of UpgradeReq misses
system.l2.UpgradeReq_misses::total                987                       # number of UpgradeReq misses
system.l2.UpgradeReq_miss_latency::.cpu.data      2853000                       # number of UpgradeReq miss cycles
system.l2.UpgradeReq_miss_latency::total      2853000                       # number of UpgradeReq miss cycles
system.l2.UpgradeReq_accesses::.cpu.data        58849                       # number of UpgradeReq accesses(hits+misses)
system.l2.UpgradeReq_accesses::total            58849                       # number of UpgradeReq accesses(hits+misses)
system.l2.UpgradeReq_miss_rate::.cpu.data     0.016772                       # miss rate for UpgradeReq accesses
system.l2.UpgradeReq_miss_rate::total        0.016772                       # miss rate for UpgradeReq accesses
system.l2.UpgradeReq_avg_miss_latency::.cpu.data  2890.577508                       # average UpgradeReq miss latency
system.l2.UpgradeReq_avg_miss_latency::total  2890.577508                       # average UpgradeReq miss latency
system.l2.UpgradeReq_mshr_misses::.cpu.data          987                       # number of UpgradeReq MSHR misses
system.l2.UpgradeReq_mshr_misses::total           987                       # number of UpgradeReq MSHR misses
system.l2.UpgradeReq_mshr_miss_latency::.cpu.data     18738000                       # number of UpgradeReq MSHR miss cycles
system.l2.UpgradeReq_mshr_miss_latency::total     18738000                       # number of UpgradeReq MSHR miss cycles
system.l2.UpgradeReq_mshr_miss_rate::.cpu.data     0.016772                       # mshr miss rate for UpgradeReq accesses
system.l2.UpgradeReq_mshr_miss_rate::total     0.016772                       # mshr miss rate for UpgradeReq accesses
system.l2.UpgradeReq_avg_mshr_miss_latency::.cpu.data 18984.802432                       # average UpgradeReq mshr miss latency
system.l2.UpgradeReq_avg_mshr_miss_latency::total 18984.802432                       # average UpgradeReq mshr miss latency
system.l2.SCUpgradeReq_misses::.cpu.data            1                       # number of SCUpgradeReq misses
system.l2.SCUpgradeReq_misses::total                1                       # number of SCUpgradeReq misses
system.l2.SCUpgradeReq_accesses::.cpu.data            1                       # number of SCUpgradeReq accesses(hits+misses)
system.l2.SCUpgradeReq_accesses::total              1                       # number of SCUpgradeReq accesses(hits+misses)
system.l2.SCUpgradeReq_miss_rate::.cpu.data            1                       # miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_miss_rate::total             1                       # miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_mshr_misses::.cpu.data            1                       # number of SCUpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_misses::total            1                       # number of SCUpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_miss_latency::.cpu.data        18500                       # number of SCUpgradeReq MSHR miss cycles
system.l2.SCUpgradeReq_mshr_miss_latency::total        18500                       # number of SCUpgradeReq MSHR miss cycles
system.l2.SCUpgradeReq_mshr_miss_rate::.cpu.data            1                       # mshr miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_mshr_miss_rate::total            1                       # mshr miss rate for SCUpgradeReq accesses
system.l2.SCUpgradeReq_avg_mshr_miss_latency::.cpu.data        18500                       # average SCUpgradeReq mshr miss latency
system.l2.SCUpgradeReq_avg_mshr_miss_latency::total        18500                       # average SCUpgradeReq mshr miss latency
system.l2.ReadExReq_hits::.cpu.data            176945                       # number of ReadExReq hits
system.l2.ReadExReq_hits::total                176945                       # number of ReadExReq hits
system.l2.ReadExReq_misses::.cpu.data            6672                       # number of ReadExReq misses
system.l2.ReadExReq_misses::total                6672                       # number of ReadExReq misses
system.l2.ReadExReq_miss_latency::.cpu.data    641834500                       # number of ReadExReq miss cycles
system.l2.ReadExReq_miss_latency::total     641834500                       # number of ReadExReq miss cycles
system.l2.ReadExReq_accesses::.cpu.data        183617                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::total            183617                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_miss_rate::.cpu.data     0.036337                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::total         0.036337                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_miss_latency::.cpu.data 96198.216427                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total 96198.216427                       # average ReadExReq miss latency
system.l2.ReadExReq_mshr_hits::.cpu.data          222                       # number of ReadExReq MSHR hits
system.l2.ReadExReq_mshr_hits::total              222                       # number of ReadExReq MSHR hits
system.l2.ReadExReq_mshr_misses::.cpu.data         6450                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total           6450                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_miss_latency::.cpu.data    558424008                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::total    558424008                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_rate::.cpu.data     0.035127                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.035127                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_mshr_miss_latency::.cpu.data 86577.365581                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 86577.365581                       # average ReadExReq mshr miss latency
system.l2.ReadCleanReq_hits::.cpu.inst        4198397                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_hits::.cpu.data        2400334                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_hits::total            6598731                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_misses::.cpu.inst       250285                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_misses::.cpu.data        39586                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_misses::total           289871                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_miss_latency::.cpu.inst  19674366000                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_miss_latency::.cpu.data   3242767000                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_miss_latency::total  22917133000                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_accesses::.cpu.inst      4448682                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::.cpu.data      2439920                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::total        6888602                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_miss_rate::.cpu.inst     0.056260                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_miss_rate::.cpu.data     0.016224                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_miss_rate::total      0.042080                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_miss_latency::.cpu.inst 78607.851050                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::.cpu.data 81917.016117                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::total 79059.764516                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_mshr_hits::.cpu.data          116                       # number of ReadCleanReq MSHR hits
system.l2.ReadCleanReq_mshr_hits::total           116                       # number of ReadCleanReq MSHR hits
system.l2.ReadCleanReq_mshr_misses::.cpu.inst       250285                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::.cpu.data        39470                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::total       289755                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_miss_latency::.cpu.inst  17171514503                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::.cpu.data   2842454000                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::total  20013968503                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_rate::.cpu.inst     0.056260                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::.cpu.data     0.016177                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::total     0.042063                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_mshr_miss_latency::.cpu.inst 68607.845069                       # average ReadCleanReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::.cpu.data 72015.556119                       # average ReadCleanReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::total 69072.038457                       # average ReadCleanReq mshr miss latency
system.l2.ReadSharedReq_misses::.cpu.data            1                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_misses::total               1                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_miss_latency::.cpu.data        88500                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_miss_latency::total        88500                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_accesses::.cpu.data            1                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::total             1                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_miss_rate::.cpu.data            1                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_miss_rate::total            1                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_avg_miss_latency::.cpu.data        88500                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::total        88500                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_mshr_misses::.cpu.data            1                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::total            1                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_miss_latency::.cpu.data        78500                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::total        78500                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_rate::.cpu.data            1                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::total            1                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_avg_mshr_miss_latency::.cpu.data        78500                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::total        78500                       # average ReadSharedReq mshr miss latency
system.l2.InvalidateReq_hits::.cpu.data         21689                       # number of InvalidateReq hits
system.l2.InvalidateReq_hits::total             21689                       # number of InvalidateReq hits
system.l2.InvalidateReq_misses::.cpu.data        36027                       # number of InvalidateReq misses
system.l2.InvalidateReq_misses::total           36027                       # number of InvalidateReq misses
system.l2.InvalidateReq_miss_latency::.cpu.data        58500                       # number of InvalidateReq miss cycles
system.l2.InvalidateReq_miss_latency::total        58500                       # number of InvalidateReq miss cycles
system.l2.InvalidateReq_accesses::.cpu.data        57716                       # number of InvalidateReq accesses(hits+misses)
system.l2.InvalidateReq_accesses::total         57716                       # number of InvalidateReq accesses(hits+misses)
system.l2.InvalidateReq_miss_rate::.cpu.data     0.624212                       # miss rate for InvalidateReq accesses
system.l2.InvalidateReq_miss_rate::total     0.624212                       # miss rate for InvalidateReq accesses
system.l2.InvalidateReq_avg_miss_latency::.cpu.data     1.623782                       # average InvalidateReq miss latency
system.l2.InvalidateReq_avg_miss_latency::total     1.623782                       # average InvalidateReq miss latency
system.l2.InvalidateReq_mshr_hits::.cpu.data            1                       # number of InvalidateReq MSHR hits
system.l2.InvalidateReq_mshr_hits::total            1                       # number of InvalidateReq MSHR hits
system.l2.InvalidateReq_mshr_misses::.cpu.data        36026                       # number of InvalidateReq MSHR misses
system.l2.InvalidateReq_mshr_misses::total        36026                       # number of InvalidateReq MSHR misses
